編號,車位類別,車位價格,車位面積平方公尺
RPPOMLRKJIKFFBH08CA,坡道平面,0,35.43
RPPOMLRKJIKFFBH08CA,坡道平面,0,35.43
RPQOMLRKJIKFFBH18CA,坡道平面,0,35.43
RPQOMLRKJIKFFBH18CA,坡道平面,0,35.43
RPROMLRKJIKFFBH28CA,坡道平面,0,35.43
RPROMLRKJIKFFBH28CA,坡道平面,0,35.43
RPSOMLRKJIKFFBH38CA,坡道平面,0,35.43
RPSOMLRKJIKFFBH38CA,坡道平面,0,35.43
RPTOMLRKJIKFFBH48CA,坡道平面,0,35.43
RPTOMLRKJIKFFBH48CA,坡道平面,0,35.43
RPUOMLRKJIKFFBH58CA,坡道平面,0,35.43
RPVOMLRKJIKFFBH68CA,坡道平面,0,35.43
RPVOMLRKJIKFFBH68CA,坡道平面,0,35.43
RPWOMLRKJIKFFBH78CA,坡道平面,0,35.43
RPWOMLRKJIKFFBH78CA,坡道平面,0,35.43
RPRPMLPJJIKFFBH08CA,坡道平面,0,
RPRPMLPJJIKFFBH08CA,坡道平面,0,
RPWNMLPJJIKFFBH38CA,坡道平面,0,
RPWPMLPLJIKFFAH68CA,坡道平面,1500000,31.46
RPXPMLPLJIKFFAH78CA,坡道平面,1500000,31.46
RPOQMLPLJIKFFAH97CA,坡道平面,1500000,31.46
RPPQMLPLJIKFFAH08CA,坡道平面,1400000,31.46
RPXRMLPLJIKFFAH98CA,坡道平面,1400000,31.46
RPOSMLPLJIKFFAH18CA,坡道平面,800000,31.46
RPQSMLPLJIKFFAH38CA,坡道平面,1500000,31.46
RPRSMLPLJIKFFAH48CA,坡道平面,1500000,31.46
RPSSMLPLJIKFFAH58CA,坡道平面,1500000,31.46
RPTSMLPLJIKFFAH68CA,坡道平面,1400000,31.46
RPQQMLTKJIKFFAH48CA,坡道平面,1800000,28.82
RPQQMLTKJIKFFAH48CA,坡道平面,1800000,28.82
RPTNMLSKJIKFFAH38CA,坡道平面,0,26.95
RPTNMLSKJIKFFAH38CA,坡道平面,0,26.95
RPTNMLSKJIKFFAH38CA,坡道平面,0,26.95
RPVNMLTKJIKFFAH68CA,坡道平面,0,24.14
RPVNMLTKJIKFFAH68CA,坡道平面,0,24.14
RPVNMLTKJIKFFAH68CA,坡道平面,0,24.14
RPWOMLQKJIKFFAH58CA,坡道平面,0,
RPXPMLRKJIKFFAH88CA,坡道平面,1750000,32.05
SPXPMLRKJIKFFAH98CA,坡道平面,1750000,32.05
SPXPMLRKJIKFFAH98CA,坡道平面,1700000,28.43
RPVQMLRKJIKFFAH78CA,坡道平面,1800000,32.05
RPWQMLRKJIKFFAH88CA,坡道平面,1800000,32.05
RPXQMLRKJIKFFAH98CA,坡道平面,1600000,32.05
RPORMLRKJIKFFAH18CA,坡道平面,1650000,32.05
RPQPMLLKJIKFFAH57CA,坡道平面,0,
RPUNMLMKJIKFFAH87CA,坡道平面,0,
RPVOMLMKJIKFFAH08CA,坡道平面,0,
RPWPMLTJJIKFFAH88CA,坡道平面,0,25.51
RPWPMLTJJIKFFAH88CA,坡道平面,0,32.23
RPRNMLQJJIKFFAH87CA,坡道平面,0,26.81
RPQPMLKMJIKFFAH87EA,坡道平面,0,
RPUNMLTJJIKFFAH68EA,坡道平面,0,
RPXNMLNJJIKFFGH88DA,坡道平面,0,
RPSNMLQKJIKFFEH58DA,坡道平面,0,
RPQNMLNKJIKFFEH08DA,坡道平面,0,
RPVQMLPJJIKFFBH68DA,坡道平面,0,
RPQOMLOJJIKFFBH87DA,坡道平面,0,
RPROMLRKJIKFFAH28DA,坡道平面,1300000,29.99
RPQNMLPJJIKFFAH77DA,坡道平面,0,
RPQQMLOJJIKFFAH97DA,坡道平面,0,
RPQNMLKKJIKFFGH87CA,坡道平面,1600000,
RPOQMLNJJIKFFFH08CA,坡道平面,0,
RPXNMLRKJIKFFFH56CA,一樓平面,0,
RPXNMLRKJIKFFFH56CA,一樓平面,0,
RPOOMLLKJIKFFEH67CA,坡道平面,0,
RPSNMLOJJIKFFEH18CA,坡道平面,0,
RPQSMLOJJIKFFFH78EA,坡道平面,0,
RPSNMLRJKIKFFFH88EA,坡道平面,0,
RPXOMLQJJIKFFEH56EA,坡道平面,0,50.68
RPUOMLKLJIKFFDH18CA,坡道平面,0,
RPOOMLMKJIKFFEH77CA,坡道平面,0,
RPOPMLMKJIKFFEH87CA,坡道平面,0,
RPPPMLMKJIKFFEH97CA,坡道平面,0,
RPQPMLMKJIKFFEH08CA,坡道平面,0,
RPRPMLMKJIKFFEH18CA,坡道平面,0,
RPSPMLMKJIKFFEH28CA,坡道平面,0,
RPUPMLMKJIKFFEH48CA,坡道平面,0,
RPUPMLMKJIKFFEH48CA,坡道平面,0,
RPVPMLMKJIKFFEH58CA,坡道平面,0,
RPWPMLMKJIKFFEH68CA,坡道平面,0,
RPWPMLMKJIKFFEH68CA,坡道平面,0,
RPXPMLMKJIKFFEH78CA,坡道平面,0,
RPOQMLMKJIKFFEH97CA,坡道平面,0,
RPRNMLKKJIKFFFH87CA,坡道平面,0,36.09
RPSNMLPJJIKFFGH48CA,坡道平面,0,
RPPOMLSLJIKFFGH78CA,坡道平面,0,
RPWOMLNJKIKFFGH88CA,坡道平面,0,
RPUNMLQJJIKFFAH28DA,坡道平面,0,
RPPOMLTJJIKFFAH18DA,坡道機械,0,
RPRNMLNKJIKFFAH77DA,坡道機械,0,
RPRNMLTJJIKFFBH38DA,坡道平面,0,
RPTOMLKKJIKFFBH87DA,坡道平面,0,
RPTOMLKKJIKFFBH87DA,坡道平面,0,
RPROMLKKJIKFFBH67DA,坡道平面,0,
RPROMLKKJIKFFBH67DA,坡道平面,0,
RPRNMLNKJIKFFEH18DA,坡道平面,0,
RPWNMLTJJIKFFFH66DA,坡道平面,0,
RPOPMLOJJIKFFGH28DA,坡道平面,0,
RPPRMLQJJIKFFGH78DA,坡道平面,0,
RPQQMLOKKIKFFAH28EA,坡道平面,1400000,37.48
RPSNMLLKKIKFFAH87EA,坡道平面,0,
RPTOMLLKKIKFFAH08EA,坡道平面,1000000,24.37
RPVNMLPJJIKFFAH18CA,坡道平面,0,
RPVNMLPJJIKFFAH18CA,坡道平面,0,
RPTOMLNKJIKFFAH97CA,坡道平面,0,
RPQOMLQKJIKFFAH97CA,坡道平面,0,33.87
RPQOMLQKJIKFFAH97CA,坡道平面,0,33.87
RPROMLQKJIKFFAH08CA,坡道平面,0,33.87
RPROMLQKJIKFFAH08CA,坡道平面,0,33.87
RPTOMLQKJIKFFAH28CA,坡道平面,0,35.97
RPWPMLOJJIKFFBH48CA,坡道平面,1200000,31.11
RPWPMLOJJIKFFBH48CA,坡道平面,1200000,31.11
RPXPMLOJJIKFFBH58CA,坡道平面,1300000,31.11
RPOQMLOJJIKFFBH77CA,坡道平面,1300000,31.11
RPOQMLOJJIKFFBH77CA,坡道平面,1300000,31.11
RPPQMLOJJIKFFBH87CA,坡道平面,1300000,31.11
RPPQMLOJJIKFFBH87CA,坡道平面,1300000,31.11
RPVOMLKKJIKFFBH97CA,坡道平面,0,36.73
RPVOMLKKJIKFFBH97CA,坡道平面,0,36.73
RPPQMLTKJIKFFBH48CA,坡道平面,1250000,35.26
RPRQMLTKJIKFFBH68CA,坡道平面,1250000,33.21
RPSQMLTKJIKFFBH78CA,坡道平面,1200000,35.26
RPQNMLKKJIKFFCH47CA,坡道平面,1250000,28.26
RPUNMLQJJIKFFCH38CA,坡道平面,0,
RPRNMLKKJIKFFCH57CA,坡道平面,1050000,28.26
RPVOMLMJKIKFFBH18CA,坡道平面,0,
RPSOMLOJKIKFFBH08CA,坡道平面,0,22.31
RPOPMLTKJIKFFBH28CA,坡道平面,0,33.72
RPVNMLLLJIKFFBH08CA,坡道機械,0,5.49
RPWNMLLLJIKFFBH18CA,坡道機械,0,5.49
RPXNMLLLJIKFFBH28CA,坡道機械,0,5.49
RPPNMLMLJIKFFBH57CA,坡道機械,0,5.49
RPUNMLMLJIKFFBH08CA,坡道機械,0,5.49
RPVNMLMLJIKFFBH18CA,坡道機械,0,5.49
RPWNMLMLJIKFFBH28CA,坡道機械,0,5.49
RPWNMLNLJIKFFBH38CA,坡道平面,0,
RPPOMLOLJIKFFBH87CA,坡道平面,1300000,42.02
RPUOMLMKJIKFFBH08CA,坡道平面,0,31.29
RPSOMLLKJIKFFBH77CA,坡道平面,1200000,22.31
RPOOMLLKJIKFFBH37CA,坡道平面,900000,18.32
RPPOMLLKJIKFFBH47CA,坡道平面,0,22.31
RPPOMLLKJIKFFBH47CA,坡道平面,0,18.32
RPRNMLPJJIKFFBH87CA,坡道平面,1100000,28.00
RPRNMLPJJIKFFBH87CA,坡道平面,1200000,31.11
RPTNMLPJJIKFFBH08CA,坡道平面,1200000,31.11
RPXOMLQLJIKFFAH78CA,坡道平面,0,
RPPNMLSKJIKFFAH97CA,坡道平面,0,
RPUOMLMKJIKFFAH97CA,坡道平面,0,33.10
RPOQMLQKJIKFFAH97CA,坡道平面,0,
RPTNMLKKJIKFFAH57CA,坡道平面,0,
RPOPMLPJJIKFFAH67CA,坡道平面,0,
RPTTMLOKKIKFFAH88EA,坡道平面,0,
RPRNMLTJJIKFFGH88DA,坡道平面,0,
RPSNMLTJJIKFFAH48EA,坡道平面,1500000,
RPSOMLRKJIKFFEH78DA,坡道平面,0,
RPSOMLRKJIKFFEH78DA,坡道平面,0,
RPSPMLPJJIKFFBH28DA,坡道平面,0,25.14
RPQOMLTJJIKFFAH28DA,坡道平面,0,
RPUPMLTJJIKFFAH78DA,坡道平面,0,
RPUPMLTJJIKFFAH78DA,坡道平面,0,
RPQNMLQJKIKFFGH48CA,坡道平面,0,
RPQNMLPLJIKFFFH38CA,坡道平面,1250000,25.78
RPPNMLLLJIKFFFH87CA,坡道平面,1100000,20.37
RPRTMLKMJIKFFEH58CA,坡道平面,1550000,45.98
RPRTMLKMJIKFFEH58CA,坡道平面,1550000,45.98
RPRTMLKMJIKFFEH58CA,坡道平面,1550000,45.98
RPSTMLKMJIKFFEH68CA,坡道平面,1500000,45.98
RPSTMLKMJIKFFEH68CA,坡道平面,1500000,45.98
RPSTMLKMJIKFFEH68CA,坡道平面,1500000,45.98
RPUTMLKMJIKFFEH88CA,坡道平面,1400000,45.98
RPUTMLKMJIKFFEH88CA,坡道平面,1400000,45.98
RPVTMLKMJIKFFEH98CA,坡道平面,1550000,45.98
RPVTMLKMJIKFFEH98CA,坡道平面,1500000,41.05
RPWTMLKMJIKFFEH09CA,坡道平面,1600000,45.98
RPWTMLKMJIKFFEH09CA,坡道平面,1600000,45.98
RPWTMLKMJIKFFEH09CA,坡道平面,1550000,41.05
RPXTMLKMJIKFFEH56CA,坡道平面,1600000,45.98
RPXTMLKMJIKFFEH56CA,坡道平面,1600000,45.98
RPOUMLKMJIKFFEH38CA,坡道平面,1400000,41.05
RPOUMLKMJIKFFEH38CA,坡道平面,1400000,41.05
RPXOMLOLJIKFFEH98CA,坡道平面,0,31.02
RPXOMLOLJIKFFEH98CA,坡道平面,0,27.81
RPTNMLQJJIKFFEH48CA,坡道平面,0,
RPPOMLQJJIKFFEH18CA,坡道平面,0,
RPQOMLMJKIKFFDH87CA,坡道平面,1050000,34.25
RPROMLMJKIKFFDH97CA,坡道平面,950000,32.10
RPSOMLMJKIKFFDH08CA,坡道平面,1000000,34.25
RPTOMLMJKIKFFDH18CA,坡道平面,1000000,32.10
RPUOMLMJKIKFFDH28CA,坡道平面,1100000,34.25
RPVOMLMJKIKFFDH38CA,坡道平面,950000,32.10
RPWOMLMJKIKFFDH48CA,坡道平面,1000000,34.25
RPXOMLMJKIKFFDH58CA,坡道平面,950000,32.10
RPOPMLQJJIKFFEH18CA,坡道平面,0,
RPOPMLQJJIKFFEH18CA,坡道平面,0,
RPOPMLQJJIKFFEH18CA,坡道平面,0,
RPQNMLLLJIKFFFH97CA,坡道平面,1250000,20.37
RPRNMLLLJIKFFFH08CA,坡道平面,1250000,20.37
RPSNMLLLJIKFFFH18CA,坡道平面,1250000,20.37
RPTNMLLLJIKFFFH28CA,坡道平面,1200000,22.51
RPTNMLLLJIKFFFH28CA,坡道平面,1200000,22.51
RPUNMLLLJIKFFFH38CA,坡道平面,1200000,22.51
RPUNMLLLJIKFFFH38CA,坡道平面,1200000,22.51
RPVNMLLLJIKFFFH48CA,坡道平面,1200000,22.51
RPVNMLLLJIKFFFH48CA,坡道平面,1200000,22.51
RPPNMLMKJIKFFGH97CA,坡道平面,600000,21.70
RPONNLMKJIKFFGH97CA,坡道平面,0,
RPPNNLMKJIKFFGH08CA,坡道平面,0,
RPQNNLMKJIKFFGH18CA,坡道平面,0,
RPVNNLMKJIKFFGH68CA,坡道平面,0,
RPOPMLNKJIKFFGH18CA,坡道平面,1170000,41.84
RPRQMLNKJIKFFGH58CA,坡道平面,1050000,41.84
RPUPMLMJKIKFFGH68CA,坡道平面,1250000,45.15
RPVPMLMJKIKFFGH78CA,坡道平面,1300000,45.15
RPWPMLMJKIKFFGH88CA,坡道平面,1250000,45.15
RPXPMLMJKIKFFGH98CA,坡道平面,1300000,45.15
RPQNMLPLJIKFFGH48CA,坡道平面,1550000,31.22
RPQNMLPLJIKFFGH48CA,坡道平面,1550000,31.22
RPVNMLQKJIKFFGH98CA,坡道平面,0,
RPQNMLTJJIKFFBH28DA,坡道平面,0,33.72
RPQNMLTJJIKFFBH28DA,坡道平面,0,33.72
RPRNMLQKJIKFFEH48DA,坡道平面,0,
RPQOMLRKJIKFFEH58DA,坡道平面,0,
RPRPMLQKKIKFFAH48EA,坡道平面,0,24.83
RPWNMLQJJIKFFAH38CA,坡道平面,0,
RPSOMLKKJIKFFAH57CA,坡道平面,0,
RPRNMLMKJIKFFAH57CA,坡道平面,1500000,35.84
RPUPMLNKJIKFFAH18CA,坡道平面,0,37.84
RPSNMLSKJIKFFAH28CA,坡道平面,0,
RPSNMLSKJIKFFAH28CA,坡道平面,0,
RPPRMLNLJIKFFAH97CA,坡道平面,1600000,44.49
RPPRMLNLJIKFFAH97CA,坡道平面,1600000,44.49
RPQPMLQJJIKFFBH08CA,坡道平面,0,41.27
RPSNMLMKJIKFFBH77CA,坡道平面,1300000,35.28
RPSNMLMKJIKFFBH77CA,坡道平面,1300000,35.28
RPOOMLMKJIKFFBH47CA,坡道平面,0,
RPUNMLNLJIKFFBH18CA,坡道平面,0,
RPROMLMJKIKFFBH77CA,升降平面,0,
RPQNMLSLJIKFFBH28CA,坡道平面,0,31.38
RPVNMLKKJIKFFCH97CA,坡道平面,0,40.33
RPWNMLOJKIKFFBH38CA,升降機械,0,
RPXNMLSKJIKFFCH98CA,坡道平面,0,
RPVRMLQLJIKFFBH98CA,坡道平面,800000,18.32
RPQPMLQLJIKFFBH28CA,坡道平面,1200000,22.31
RPSPMLQLJIKFFBH48CA,坡道平面,0,22.31
RPSPMLQLJIKFFBH48CA,坡道平面,0,22.31
RPUPMLQLJIKFFBH68CA,坡道平面,1200000,22.31
RPVPMLQLJIKFFBH78CA,坡道平面,0,22.31
RPVPMLQLJIKFFBH78CA,坡道平面,0,22.31
RPWPMLQLJIKFFBH88CA,坡道平面,0,22.31
RPWPMLQLJIKFFBH88CA,坡道平面,0,22.31
RPXPMLQLJIKFFBH98CA,坡道平面,800000,18.32
RPPQMLQLJIKFFBH28CA,坡道平面,0,22.31
RPPQMLQLJIKFFBH28CA,坡道平面,0,22.31
RPOPMLRKJIKFFBH08CA,坡道平面,0,36.10
RPUOMLLKJIKFFBH97CA,坡道平面,0,
RPOPMLLKJIKFFBH47CA,坡道平面,0,37.34
RPRNMLKKJIKFFBH47CA,坡道平面,1300000,31.11
RPTNMLKKJIKFFBH67CA,坡道平面,1200000,31.11
RPTNMLKKJIKFFBH67CA,坡道平面,1100000,31.11
RPSQMLKMJIKFFAH97CA,坡道平面,0,31.27
RPSQMLKMJIKFFAH97CA,坡道平面,0,31.27
RPTQMLKMJIKFFAH08CA,坡道平面,0,31.27
RPTQMLKMJIKFFAH08CA,坡道平面,0,31.27
RPVQMLKMJIKFFAH28CA,坡道平面,0,31.27
RPVQMLKMJIKFFAH28CA,坡道平面,0,31.27
RPUOMLOJKIKFFAH18CA,坡道平面,0,
RPUOMLOJKIKFFAH18CA,坡道平面,0,
RPUOMLOJKIKFFAH18CA,坡道平面,0,
RPUOMLOJKIKFFAH18CA,坡道平面,0,
RPUQMLPLJIKFFAH58CA,坡道平面,0,
RPPOMLPLJIKFFAH87CA,坡道平面,1200000,35.45
RPQNMLMLJIKFFAH57CA,升降機械,0,
RPRNMLQKJIKFFAH97CA,坡道平面,0,
RPWNMLQKJIKFFAH48CA,坡道平面,0,
RPSOMLLKJIKFFAH67CA,坡道平面,0,
RPXOMLKKJIKFFAH08CA,坡道平面,0,
RPSNMLKKJIKFFAH47CA,坡道平面,0,26.00
RPQPMLLKKIKFFAH87EA,一樓平面,0,
RPSNMLKKJIKFFEH97DA,坡道平面,0,
RPTPMLNKJIKFFBH28DA,坡道平面,0,
RPSPMLQKJIKFFAH38DA,坡道平面,0,
RPSOMLRKJIKFFAH38DA,坡道平面,0,
RPWOMLRKJIKFFAH78DA,坡道平面,0,
RPOPMLRKJIKFFAH08DA,坡道平面,0,
RPXOMLKLJIKFFAH28DA,坡道平面,0,
RPUNNLMKJIKFFGH58CA,坡道平面,0,
RPRNMLSKJIKFFGH78CA,坡道平面,0,35.91
RPWOMLKKJIKFFAH08DA,坡道平面,0,
RPVUMLMKJIKFFGH66CA,坡道平面,0,
RPWNNLMKJIKFFGH78CA,坡道平面,0,
RPXNNLMKJIKFFGH88CA,坡道平面,0,
RPRNNLMKJIKFFGH28CA,坡道平面,0,
RPSNNLMKJIKFFGH38CA,坡道平面,0,
RPQNMLMKJIKFFFH97CA,坡道平面,1100000,29.85
RPUNMLLKJIKFFFH28CA,坡道平面,0,
RPWNMLLKJIKFFFH48CA,坡道平面,0,
RPXNMLSJKIKFFEH56CA,坡道平面,0,31.63
RPOOMLSJKIKFFEH38CA,坡道平面,0,31.63
RPTSMLKMJIKFFEH68CA,坡道平面,0,
RPSNMLPLJIKFFEH48CA,坡道平面,0,
RPSNMLPLJIKFFEH48CA,坡道平面,0,
RPOOMLTJJIKFFEH38CA,坡道平面,1350000,31.45
RPPOMLTJJIKFFEH48CA,坡道平面,1400000,31.45
RPPPMLMJKIKFFDH87CA,坡道平面,1050000,34.25
RPQPMLMJKIKFFDH97CA,坡道平面,1050000,34.25
RPQNMLRKKIKFFCH28CA,坡道平面,0,36.44
RPSNMLOKJIKFFDH18CA,坡道平面,0,
RPSNMLOKJIKFFDH18CA,坡道平面,0,
RPPNMLQKJIKFFDH08CA,坡道機械,0,
RPQOMLKKJIKFFDH87EA,坡道平面,0,35.74
RPSPMLKKJIKFFBH97EA,坡道平面,0,
RPXNMLSKJIKFFDH09CA,坡道平面,1200000,33.66
RPROMLSKJIKFFDH58CA,坡道平面,1150000,33.66
RPPNMLTKJIKFFDH38CA,坡道平面,1100000,33.66
RPQNMLTKJIKFFDH48CA,坡道平面,1100000,33.66
RPRNMLTKJIKFFDH58CA,坡道平面,1100000,33.66
RPTNMLTKJIKFFDH78CA,坡道平面,1100000,33.66
RPUNMLTKJIKFFDH88CA,坡道平面,1100000,33.66
RPVNMLTKJIKFFDH98CA,坡道平面,1100000,33.66
RPWNMLTKJIKFFDH09CA,坡道平面,1100000,33.66
RPXNMLTKJIKFFDH56CA,坡道平面,1100000,33.66
RPOOMLTKJIKFFDH38CA,坡道平面,1100000,33.66
RPPOMLTKJIKFFDH48CA,坡道平面,1100000,33.66
RPQOMLTKJIKFFDH58CA,坡道平面,1150000,33.66
RPROMLTKJIKFFDH68CA,坡道平面,1100000,33.66
RPSOMLTKJIKFFDH78CA,坡道平面,1100000,31.57
RPTOMLTKJIKFFDH88CA,坡道平面,1200000,33.66
RPUOMLTKJIKFFDH98CA,坡道平面,1200000,33.66
RPVOMLTKJIKFFDH09CA,坡道平面,1100000,33.66
RPVOMLTKJIKFFDH09CA,坡道平面,1050000,31.57
RPUNMLOKJIKFFDH38CA,坡道平面,0,
RPSNMLSKJIKFFDH58CA,坡道平面,0,
RPSNMLMKJIKFFEH08CA,坡道平面,0,35.25
RPTNMLNLJIKFFEH38CA,坡道平面,0,
RPVOMLSKJIKFFEH09CA,坡道平面,0,
RPQNMLTKJIKFFEH58CA,坡道平面,0,
RPRNMLQLJIKFFFH58CA,坡道平面,1000000,29.74
RPSPMLKMJIKFFFH38CA,坡道平面,0,
RPRNMLLKJIKFFAH57DA,坡道平面,0,
RPXPMLNKJIKFFAH58DA,坡道平面,0,
RPOOMLKKKIKFFGH87CA,坡道平面,1250000,29.67
RPUPMLNKJIKFFBH38DA,坡道平面,0,
RPTPMLKKJIKFFBH97DA,坡道機械,0,
RPXQMLNKJIKFFBH78DA,坡道平面,0,
RPTNMLLKJIKFFAH87EA,坡道平面,1300000,29.26
RPRPMLNKJIKFFGH58DA,其他,0,
RPWNMLRKJIKFFFH56DA,坡道平面,0,
RPTOMLQLJIKFFAH38CA,其他,0,34.20
RPRPMLRJKIKFFAH28CA,坡道平面,1100000,31.24
RPSPMLRJKIKFFAH38CA,坡道平面,1350000,31.24
RPSPMLNJKIKFFAH97CA,坡道平面,0,24.14
RPSPMLNJKIKFFAH97CA,坡道平面,0,24.14
RPSPMLNJKIKFFAH97CA,坡道平面,0,24.14
RPQQMLLKJIKFFBH77CA,坡道平面,0,
RPXRMLSKKIKFFAH66CA,坡道平面,1500000,
RPXRMLSKKIKFFAH66CA,坡道平面,1500000,
RPVNMLSJKIKFFAH58CA,坡道平面,1200000,36.63
RPROMLMKJIKFFBH77CA,坡道平面,0,
RPUNMLKLJIKFFBH87CA,坡道機械,0,
RPUNMLKLJIKFFBH87CA,坡道機械,0,
RPVOMLTKJIKFFBH88CA,坡道平面,0,
RPOQMLSKJIKFFBH28CA,一樓平面,0,
RPUOMLKLJIKFFBH97CA,坡道平面,800000,14.23
RPTNMLMJKIKFFBH87CA,坡道平面,1200000,23.59
RPVOMLRLJIKFFBH78CA,坡道平面,0,
RPPQMLTJKIKFFBH48CA,坡道平面,0,29.13
RPRNMLLKJIKFFCH67CA,坡道平面,0,
RPSNMLTKJIKFFCH58CA,坡道平面,0,
RPVOMLNLJIKFFCH48CA,坡道平面,1100000,27.33
RPUOMLPKKIKFFCH58CA,坡道平面,0,
RPOPMLPKKIKFFCH08CA,其他,0,
RPSQMLMJKIKFFBH08CA,坡道平面,0,
