編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTQMLKKJIKFFAO58CA,2,23.58,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPTQMLKKJIKFFAO58CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPTQMLKKJIKFFAO58CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPTQMLKKJIKFFAO58CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPTQMLKKJIKFFAO58CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPUQMLKKJIKFFAO68CA,2,105.85,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,十二層
RPUQMLKKJIKFFAO68CA,2,27.01,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPUQMLKKJIKFFAO68CA,2,23.58,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPUQMLKKJIKFFAO68CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPUQMLKKJIKFFAO68CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPUQMLKKJIKFFAO68CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPUQMLKKJIKFFAO68CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPVQMLKKJIKFFAO78CA,1,105.85,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,二十五層
RPVQMLKKJIKFFAO78CA,1,27.01,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPVQMLKKJIKFFAO78CA,1,23.58,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPVQMLKKJIKFFAO78CA,1,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPVQMLKKJIKFFAO78CA,1,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPVQMLKKJIKFFAO78CA,1,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPVQMLKKJIKFFAO78CA,1,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPWQMLKKJIKFFAO88CA,2,105.85,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,二十三層
RPWQMLKKJIKFFAO88CA,2,27.01,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPWQMLKKJIKFFAO88CA,2,23.99,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPWQMLKKJIKFFAO88CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPWQMLKKJIKFFAO88CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPWQMLKKJIKFFAO88CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPWQMLKKJIKFFAO88CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPXQMLKKJIKFFAO98CA,2,105.85,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,十七層
RPXQMLKKJIKFFAO98CA,2,27.01,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXQMLKKJIKFFAO98CA,2,23.58,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXQMLKKJIKFFAO98CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXQMLKKJIKFFAO98CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPXQMLKKJIKFFAO98CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXQMLKKJIKFFAO98CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPRNMLKKJIKFFAO08CA,8,26.29,見其他登記事項,鋼筋混凝土造,96年6月25日,七層,三層
RPRNMLKKJIKFFAO08CA,8,9.34,見其他登記事項,鋼筋混凝土造,96年6月25日,七層,
RPRNMLKKJIKFFAO08CA,8,3.00,見其他登記事項,鋼筋混凝土造,96年6月25日,七層,
RPXPMLTJJIKFFAO07CA,2,103.36,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,十七層
RPXPMLTJJIKFFAO07CA,2,26.14,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXPMLTJJIKFFAO07CA,2,23.18,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXPMLTJJIKFFAO07CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXPMLTJJIKFFAO07CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPXPMLTJJIKFFAO07CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXPMLTJJIKFFAO07CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPRQMLTJJIKFFAO56CA,2,137.55,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,十二層
RPRQMLTJJIKFFAO56CA,2,34.85,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPRQMLTJJIKFFAO56CA,2,30.90,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPRQMLTJJIKFFAO56CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPRQMLTJJIKFFAO56CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPRQMLTJJIKFFAO56CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPRQMLTJJIKFFAO56CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPXOMLKKJIKFFAO78CA,8,25.77,見其他登記事項,鋼筋混凝土造,96年4月16日,五層,二層
RPXOMLKKJIKFFAO78CA,8,10.35,見其他登記事項,鋼筋混凝土造,96年4月16日,五層,
RPPPMLKKJIKFFAO08CA,17,.85,見其他登記事項,鋼筋混凝土造,87年6月23日,二十一層,一層 地下一層 地下二層 地下三層
RPPPMLKKJIKFFAO08CA,17,.17,見其他登記事項,鋼筋混凝土造,87年6月23日,二十一層,一層
RPPPMLKKJIKFFAO08CA,15,53.52,見其他登記事項,鋼筋混凝土造,89年5月1日,二十一層,十三層
RPQPMLQJJIKFFAO68CA,32,112.05,住家用,鋼筋混凝土造,72年8月1日,五層,二層
RPQPMLQJJIKFFAO68CA,32,11.23,共有部分,鋼筋混凝土造,72年8月1日,五層,
RPQPMLQJJIKFFAO68CA,32,4.25,共有部分,鋼筋混凝土造,72年8月1日,五層,
RPWNMLTJJIKFFAO76CA,3,40.77,見其他登記事項,鋼筋混凝土造,101年10月10日,十層,九層
RPWNMLTJJIKFFAO76CA,3,6.15,共有部分,鋼筋混凝土造,101年10月10日,十層,
RPWNMLTJJIKFFAO76CA,3,6.10,共有部分,鋼筋混凝土造,101年10月10日,十四層,
RPWNMLTJJIKFFAO76CA,3,24.48,共有部分,鋼筋混凝土造,101年10月10日,十四層,
RPXRMLPJJIKFFAO86CA,6,198.82,見其他登記事項,鋼筋混凝土造,99年4月20日,五層,一層 二層 三層 四層 五層 騎樓
RPPSMLOJJIKFFAO68CA,5,107.20,見其他登記事項,鋼筋混凝土造,99年11月2日,七層,六層
RPPSMLOJJIKFFAO68CA,5,70.10,共有部分,鋼筋混凝土造,99年11月2日,七層,
RPPSMLOJJIKFFAO68CA,6,1.85,辦公室,見其他登記事項,98年11月10日,二層,一層 二層 見其他登記事項
RPPSMLOJJIKFFAO68CA,6,.32,見其他登記事項,見其他登記事項,98年11月10日,二層,一層
RPUNMLPJJIKFFAO78CA,19,185.21,見其他登記事項,鋼筋混凝土造,85年8月14日,四層,一層 二層 三層 四層
RPRPMLOJJIKFFAO58CA,19,70.12,住家用,鋼筋混凝土造,85年5月22日,二十層,九層
RPRPMLOJJIKFFAO58CA,19,13.48,共有部分,鋼筋混凝土造,85年5月22日,二十層,
RPRPMLOJJIKFFAO58CA,19,7.57,共有部分,鋼筋混凝土造,85年5月22日,二十層,
RPQQMLOJJIKFFAO58CA,2,98.76,見其他登記事項,鋼筋混凝土造,102年4月8日,十四層,八層
RPQQMLOJJIKFFAO58CA,2,20.01,共有部分,鋼筋混凝土造,102年4月8日,十四層,
RPQQMLOJJIKFFAO58CA,2,60.86,共有部分,鋼筋混凝土造,102年4月8日,十四層,
RPVQMLOJJIKFFAO09CA,,25.03,住家用,鋼筋混凝土造,,十二層,十一層
RPVQMLOJJIKFFAO09CA,,3.27,共有部分,鋼筋混凝土造,,十二層,
RPVQMLOJJIKFFAO09CA,,11.22,共有部分,鋼筋混凝土造,,十二層,
RPWSMLPJJIKFFAO86CA,19,129.03,商業用,鋼筋混凝土造,85年12月31日,十三層,二層
RPWSMLPJJIKFFAO86CA,19,37.00,見其他登記事項,鋼筋混凝土造,85年12月31日,十三層,
RPWSMLPJJIKFFAO86CA,19,.60,見其他登記事項,鋼筋混凝土造,85年12月31日,十三層,地下一層
RPWSMLPJJIKFFAO86CA,19,9.21,見其他登記事項,鋼筋混凝土造,85年12月31日,十三層,
RPRPMLQJJIKFFAO78CA,23,82.91,住家用,鋼筋混凝土造,82年2月22日,七層,二層
RPRPMLQJJIKFFAO78CA,23,13.83,共有部分,鋼筋混凝土造,82年2月22日,七層,
RPRPMLQJJIKFFAO78CA,23,23.06,共有部分,鋼筋混凝土造,82年2月22日,七層,
RPORMLKKJIKFFAO18CA,2,107.95,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,十一層
RPORMLKKJIKFFAO18CA,2,27.45,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPORMLKKJIKFFAO18CA,2,24.40,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPORMLKKJIKFFAO18CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPORMLKKJIKFFAO18CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPORMLKKJIKFFAO18CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPORMLKKJIKFFAO18CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPPRMLKKJIKFFAO28CA,2,107.95,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,十五層
RPPRMLKKJIKFFAO28CA,2,27.45,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPPRMLKKJIKFFAO28CA,2,24.40,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPPRMLKKJIKFFAO28CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPPRMLKKJIKFFAO28CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPPRMLKKJIKFFAO28CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPPRMLKKJIKFFAO28CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPQRMLKKJIKFFAO38CA,2,105.85,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,二十一層
RPQRMLKKJIKFFAO38CA,2,27.01,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQRMLKKJIKFFAO38CA,2,23.99,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQRMLKKJIKFFAO38CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQRMLKKJIKFFAO38CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPQRMLKKJIKFFAO38CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQRMLKKJIKFFAO38CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPRRMLKKJIKFFAO48CA,2,103.36,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,二十二層
RPRRMLKKJIKFFAO48CA,2,26.14,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPRRMLKKJIKFFAO48CA,2,23.18,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPRRMLKKJIKFFAO48CA,2,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPRRMLKKJIKFFAO48CA,2,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPRRMLKKJIKFFAO48CA,2,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPRRMLKKJIKFFAO48CA,2,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXPMLKKJIKFFAO88CA,22,73.88,住家用,鋼筋混凝土造,82年9月17日,五層,三層
RPXPMLKKJIKFFAO88CA,22,6.55,共有部分,鋼筋混凝土造,82年9月17日,五層,
RPSNMLLKJIKFFAO28CA,15,23.17,住家用,鋼筋混凝土造,90年2月16日,四層,一層
RPSNMLLKJIKFFAO28CA,15,9.86,共有部分,鋼筋混凝土造,90年2月16日,四層,
RPOOMLKKJIKFFAO87CA,1,229.36,見其他登記事項,見其他登記事項,104年1月20日,五層,一層 二層 三層 四層 五層
RPSNMLMKJIKFFAO38CA,,218.69,見其他登記事項,鋼筋混凝土造,104年4月30日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLMKJIKFFAO48CA,,218.05,見其他登記事項,鋼筋混凝土造,104年4月30日,四層,一層 二層 三層 四層 見其他登記事項
RPUNMLMKJIKFFAO58CA,,218.63,見其他登記事項,鋼筋混凝土造,104年4月30日,四層,一層 二層 三層 四層 見其他登記事項
RPWOMLMKJIKFFAO88CA,6,96.24,見其他登記事項,鋼筋混凝土造,98年9月9日,十五層,十三層
RPWOMLMKJIKFFAO88CA,6,52.13,見其他登記事項,鋼筋混凝土造,98年9月9日,十五層,
RPWOMLMKJIKFFAO88CA,6,16.72,見其他登記事項,鋼筋混凝土造,98年9月9日,十五層,
RPVNMLKKJIKFFAO68EA,22,100.62,住家用,鋼筋混凝土造,83年3月15日,四層,一層
RPVNMLKKJIKFFAO68EA,22,2.87,共有部分,鋼筋混凝土造,83年3月15日,四層,
RPPRMLPJJIKFFAO78DA,,95.39,,鋼筋混凝土造,,五層,三層
RPPRMLPJJIKFFAO78DA,,14.68,共有部分,鋼筋混凝土造,,五層,
RPSOMLPJJIKFFAO78DA,19,100.46,住家用,鋼筋混凝土造,85年11月14日,二十層,十四層
RPSOMLPJJIKFFAO78DA,19,21.54,共有部分,鋼筋混凝土造,85年11月14日,二十層,
RPSOMLPJJIKFFAO78DA,19,.70,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPSOMLPJJIKFFAO78DA,19,6.92,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPSOMLPJJIKFFAO78DA,19,.75,商業用,鋼筋混凝土造,85年11月14日,二十一層,地下二層
RPSOMLPJJIKFFAO78DA,19,.00,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPSOMLPJJIKFFAO78DA,19,.16,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPSOMLPJJIKFFAO78DA,19,30.43,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPSOMLPJJIKFFAO78DA,19,.00,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPSOMLPJJIKFFAO78DA,19,.06,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPURMLKKJIKFFAO98EA,22,70.87,住家用,鋼筋混凝土造,82年12月16日,五層,三層
RPURMLKKJIKFFAO98EA,22,7.94,共有部分,鋼筋混凝土造,82年12月16日,五層,
RPURMLKKJIKFFAO98EA,22,42.27,共有部分,鋼筋混凝土造,82年10月19日,五層,
RPOOMLNKJIKFFAO38EA,22,170.92,住家用,鋼筋混凝土造,83年3月1日,二十二層,二層
RPOOMLNKJIKFFAO38EA,22,7.67,共有部分,鋼筋混凝土造,83年3月1日,二十二層,
RPOOMLNKJIKFFAO38EA,,11.62,共有部分,鋼筋混凝土造,,二十二層,
RPRQMLKLJIKFFAO48CA,22,73.33,住商用,鋼筋混凝土造,82年10月26日,八層,一層
RPRQMLKLJIKFFAO48CA,22,13.52,共有部分,鋼筋混凝土造,82年10月26日,000,
RPTQMLKLJIKFFAO68CA,15,.04,見其他登記事項,鋼筋混凝土造,89年4月17日,十四層,一層
RPTQMLKLJIKFFAO68CA,15,12.60,共有部分,鋼筋混凝土造,89年4月17日,十四層,
RPQNMLTKJIKFFAO88CA,15,29.98,住家用,鋼筋混凝土造,89年4月17日,十四層,四層
RPQNMLTKJIKFFAO88CA,15,8.60,共有部分,鋼筋混凝土造,89年4月17日,十四層,
RPRNMLTKJIKFFAO98CA,15,30.12,住家用,鋼筋混凝土造,89年4月17日,十四層,四層
RPRNMLTKJIKFFAO98CA,15,9.18,共有部分,鋼筋混凝土造,89年4月17日,十四層,
RPVPMLSKJIKFFAO86CA,1,120.19,見其他登記事項,鋼筋混凝土造,104年1月14日,二十三層,十九層
RPVPMLSKJIKFFAO86CA,1,23.68,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPVPMLSKJIKFFAO86CA,1,47.19,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPROMLSKJIKFFAO98CA,11,1.61,見其他登記事項,鋼筋混凝土造,94年2月20日,四層,地下一層
RPROMLSKJIKFFAO98CA,11,30.98,見其他登記事項,鋼筋混凝土造,94年2月20日,四層,地下一層
RPROMLSKJIKFFAO98CA,11,6.50,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPROMLSKJIKFFAO98CA,11,10.88,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPROMLSKJIKFFAO98CA,11,.50,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPPOMLQKJIKFFAO68DA,4,110.68,見其他登記事項,鋼筋混凝土造,100年5月1日,十四層,十層
RPPOMLQKJIKFFAO68DA,4,18.76,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPPOMLQKJIKFFAO68DA,4,25.77,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPPOMLQKJIKFFAO68DA,4,.03,見其他登記事項,鋼筋混凝土造,100年5月1日,十四層,一層
RPPOMLQKJIKFFAO68DA,4,.01,共有部分,鋼筋混凝土造,100年5月1日,十二層,
