編號,車位類別,車位價格,車位面積平方公尺
RPWQMLLKJIKFFBF18CA,坡道平面,0,19.01
RPTQMLNKJIKFFBF08CA,坡道平面,1800000,24.84
RPTQMLNKJIKFFBF08CA,坡道平面,1800000,24.84
RPWOMLQKJIKFFBF48CA,坡道平面,1700000,33.00
RPXOMLQKJIKFFBF58CA,坡道平面,1750000,35.05
RPOPMLQKJIKFFBF77CA,坡道平面,1850000,35.05
RPOPMLQKJIKFFBF77CA,坡道平面,1850000,35.05
RPPPMLQKJIKFFBF87CA,坡道平面,1850000,35.05
RPPPMLQKJIKFFBF87CA,坡道平面,1850000,35.05
RPQPMLQKJIKFFBF97CA,坡道平面,1900000,35.05
RPRPMLQKJIKFFBF08CA,坡道平面,1900000,35.05
RPSPMLQKJIKFFBF18CA,坡道平面,1750000,35.05
RPWPMLQLJIKFFBF68CA,坡道平面,0,34.22
RPORMLQLJIKFFBF08CA,坡道平面,0,16.54
RPTRMLRLJIKFFBF68CA,坡道平面,1700000,24.09
RPQPMLNJJIKFFCF67CA,坡道平面,0,28.00
RPQPMLNJJIKFFCF67CA,坡道平面,0,28.00
RPWNMLTJJIKFFCF68CA,坡道平面,0,
RPXNMLKKJIKFFCF97CA,坡道平面,580000,33.87
RPROMLKKJIKFFCF47CA,塔式車位,0,10.88
RPRRMLRKJIKFFCF48CA,坡道平面,0,
RPPPMLPLJIKFFCF97CA,坡道平面,0,
RPXNMLOJJIKFFDF38CA,坡道平面,0,36.36
RPUNMLMKJIKFFDF97CA,坡道平面,0,33.21
RPPOMLMKJIKFFDF57CA,坡道平面,0,
RPTOMLQLJIKFFDF48CA,坡道平面,2200000,37.10
SPTOMLQLJIKFFDF58CA,坡道平面,2200000,37.10
TPTOMLQLJIKFFDF68CA,坡道平面,2100000,37.10
UPTOMLQLJIKFFDF78CA,坡道平面,2100000,37.10
VPTOMLQLJIKFFDF88CA,坡道平面,2200000,37.10
WPTOMLQLJIKFFDF98CA,坡道平面,2200000,37.10
RPPSMLMJJIKFFEF97CA,坡道平面,1000000,35.90
RPQSMLMJJIKFFEF08CA,坡道平面,1400000,35.90
RPUPMLPJJIKFFEF48CA,坡道平面,0,
RPXQMLPJJIKFFEF88CA,坡道平面,0,25.69
RPROMLTJJIKFFEF48CA,坡道平面,0,32.23
RPROMLLKJIKFFEF77CA,坡道平面,1300000,35.90
RPXNMLRKJIKFFEF88CA,坡道平面,470000,37.57
RPOOMLRKJIKFFEF08CA,坡道平面,470000,37.57
RPXNMLMJKIKFFEF38CA,坡道平面,150000,44.05
RPUQMLPKKIKFFEF78CA,坡道平面,0,28.09
RPVNMLNJJIKFFGF38CA,坡道平面,3100000,39.64
RPWNMLNJJIKFFGF48CA,坡道平面,3000000,39.64
RPPOMLNJJIKFFGF87CA,坡道平面,0,26.52
RPXNMLQLJIKFFGF09CA,升降機械,1300000,25.64
RPQOMLQLJIKFFGF48CA,升降機械,1300000,25.64
RPPNMLNJJIKFFHF87CA,坡道平面,0,32.27
RPQOMLQJJIKFFHF38CA,坡道平面,0,
RPQNMLRJJIKFFHF38CA,坡道機械,0,
RPSNMLMKJIKFFHF18CA,坡道平面,0,28.65
RPRNMLRKJIKFFHF58CA,坡道平面,0,
RPSOMLSKJIKFFHF88CA,坡道平面,1250000,33.89
RPUNMLNJKIKFFHF48CA,坡道平面,0,33.01
RPTPMLPJJIKFFIF78CA,坡道平面,0,28.02
RPTPMLPJJIKFFIF78CA,坡道平面,0,30.02
RPUPMLPJJIKFFIF88CA,坡道平面,0,28.02
RPUPMLPJJIKFFIF88CA,坡道平面,0,30.02
RPPQMLPJJIKFFIF48CA,坡道平面,0,28.02
RPRQMLPJJIKFFIF68CA,坡道平面,0,30.02
RPUQMLPJJIKFFIF98CA,坡道平面,0,28.02
RPVQMLPJJIKFFIF09CA,坡道平面,0,30.02
RPWQMLPJJIKFFIF56CA,坡道平面,0,30.02
RPOQMLQJJIKFFIF48CA,坡道平面,0,28.02
RPPQMLQJJIKFFIF58CA,坡道平面,0,30.02
RPXNMLQKJIKFFIF56CA,坡道平面,0,42.32
RPWNMLQJJIKFFDF58DA,坡道機械,0,
RPPPMLNJJIKFFGF08DA,升降機械,0,
RPPQMLNJJIKFFGF18DA,坡道平面,1800000,29.96
RPPQMLOJJIKFFHF38DA,坡道機械,0,21.08
RPPPMLMJJIKFFIF18DA,坡道平面,0,41.02
RPXNMLRLJIKFFDF09EA,坡道平面,0,
RPRNMLOKKIKFFHF58EA,升降機械,1200000,11.81
RPWNMLNJJIKFFHF78EA,坡道平面,850000,26.58
RPTNMLOJJIKFFDF18EA,坡道機械,0,
RPTOMLKKKIKFFAF77EA,坡道平面,1100000,33.69
RPUOMLKKKIKFFAF87EA,坡道平面,0,
RPUPMLOJJIKFFBF28EA,坡道平面,0,28.06
RPUPMLOJJIKFFBF28EA,坡道平面,0,28.06
RPROMLNJJIKFFIF38DA,坡道機械,0,10.79
RPSOMLNJJIKFFIF48DA,坡道平面,0,27.39
RPWOMLNJJIKFFIF88DA,坡道平面,0,24.36
RPRPMLNJJIKFFIF48DA,坡道平面,0,26.46
RPVRMLOJJIKFFIF56DA,坡道平面,0,40.51
RPVRMLOJJIKFFIF56DA,坡道平面,0,40.51
RPUNMLPJJIKFFAF08EA,坡道平面,2550000,36.36
RPRNMLPJJIKFFGF28DA,坡道平面,0,30.11
RPURMLNJJIKFFDF48DA,坡道平面,0,44.45
RPVNMLTJJIKFFCF68DA,升降平面,0,
RPTPMLKKJIKFFBF77DA,坡道平面,0,
RPQSMLOJJIKFFBF08DA,坡道平面,0,28.26
RPVRMLNJJIKFFAF28DA,坡道平面,0,
RPWPMLQJJIKFFIF56CA,坡道平面,0,30.02
RPTSMLNLJIKFFIF09CA,坡道平面,0,33.08
RPVNMLLKJIKFFIF48CA,坡道平面,0,
RPXQMLPJJIKFFIF66CA,坡道平面,0,30.02
RPORMLPJJIKFFIF48CA,坡道平面,0,30.02
RPPRMLPJJIKFFIF58CA,坡道平面,0,28.02
RPQRMLPJJIKFFIF68CA,坡道平面,0,30.02
RPRRMLPJJIKFFIF78CA,坡道平面,0,28.02
RPRRMLPJJIKFFIF78CA,坡道平面,0,30.02
RPTRMLPJJIKFFIF98CA,坡道平面,0,30.02
RPURMLPJJIKFFIF09CA,坡道平面,0,30.02
RPWRMLPJJIKFFIF66CA,坡道平面,0,33.89
RPWRMLPJJIKFFIF66CA,坡道平面,0,33.89
RPOPMLOJJIKFFHF08CA,坡道平面,2150000,31.09
RPOPMLNJJIKFFHF97CA,坡道平面,0,42.64
RPPNMLNLJIKFFGF97CA,升降平面,960000,48.60
RPRNMLNLJIKFFGF18CA,坡道平面,1128000,48.60
RPTOMLTJJIKFFGF88CA,坡道平面,0,34.74
RPTOMLPLJIKFFEF48CA,坡道平面,1450000,36.09
RPQOMLLJKIKFFEF67CA,坡道平面,1200000,29.46
RPSOMLLJKIKFFEF87CA,坡道平面,1200000,29.46
RPTOMLLJKIKFFEF97CA,坡道平面,1200000,29.46
RPUOMLLJKIKFFEF08CA,坡道平面,1250000,29.46
RPVOMLLJKIKFFEF18CA,坡道平面,1250000,29.46
RPXPMLPJJIKFFEF78CA,坡道平面,0,18.26
RPXPMLPJJIKFFEF78CA,坡道平面,0,18.26
RPTQMLQJJIKFFEF58CA,坡道平面,1110000,27.65
RPORMLQJJIKFFEF18CA,坡道平面,1190000,29.61
RPQRMLQJJIKFFEF38CA,坡道平面,1150000,29.61
RPQRMLQJJIKFFEF38CA,坡道平面,1150000,29.61
RPRNMLRLJIKFFDF28CA,坡道平面,0,
RPUNMLPLJIKFFDF38CA,坡道平面,0,24.75
RPXOMLOJJIKFFDF48CA,坡道平面,0,
RPQNMLPJJIKFFDF77CA,一樓平面,0,14.64
RPVOMLNJJIKFFDF18CA,坡道平面,2000000,24.23
RPPOMLKLJIKFFCF37CA,坡道平面,1300000,24.79
RPVNMLKLJIKFFCF87CA,坡道平面,0,24.79
RPVNMLKLJIKFFCF87CA,坡道機械,0,11.10
RPPSMLRLJIKFFBF38CA,坡道平面,0,15.59
RPPSMLRLJIKFFBF38CA,坡道平面,0,15.77
RPRQMLTLJIKFFBF58CA,坡道平面,1900000,41.41
RPRQMLTLJIKFFBF58CA,坡道平面,0,41.41
RPSQMLTLJIKFFBF68CA,坡道平面,2100000,47.78
RPSQMLTLJIKFFBF68CA,坡道平面,1950000,41.41
RPXPMLSKJIKFFBF88CA,坡道平面,0,
RPPOMLQKJIKFFBF77CA,坡道平面,0,41.78
RPUNMLQKJIKFFBF18CA,坡道平面,0,
RPWOMLTJJIKFFBF68CA,坡道平面,0,18.74
RPOPMLTJJIKFFBF97CA,坡道平面,0,18.74
RPUOMLPJJIKFFBF08CA,坡道平面,2350000,40.49
RPQRMLOJJIKFFBF87CA,坡道平面,1200000,32.96
RPQRMLOJJIKFFBF87CA,坡道平面,1200000,32.96
RPXNMLPJJIKFFBF28CA,坡道平面,0,
RPSQNLTLJIKFFAF68CA,坡道平面,1150000,40.70
RPOSMLTLJIKFFAF38CA,坡道平面,1350000,40.70
RPPSMLTLJIKFFAF48CA,坡道平面,1350000,40.70
RPQSMLTLJIKFFAF58CA,坡道平面,1150000,40.70
RPRSMLTLJIKFFAF68CA,坡道平面,1250000,35.27
RPRSMLTLJIKFFAF68CA,坡道平面,1350000,40.70
RPUQMLTLJIKFFAF78CA,坡道平面,1150000,40.70
RPVQMLTLJIKFFAF88CA,坡道平面,1250000,40.70
RPVQMLTLJIKFFAF88CA,坡道平面,1150000,40.70
RPWQMLTLJIKFFAF98CA,坡道平面,1230000,40.70
RPXQMLTLJIKFFAF09CA,坡道平面,1100000,40.70
RPORMLTLJIKFFAF28CA,坡道平面,1100000,40.70
RPPRMLTLJIKFFAF38CA,坡道平面,1150000,40.70
RPQRMLTLJIKFFAF48CA,坡道平面,1010000,40.70
RPRRMLTLJIKFFAF58CA,坡道平面,1110000,40.70
RPSRMLTLJIKFFAF68CA,坡道平面,1230000,40.70
RPTRMLTLJIKFFAF78CA,坡道平面,1350000,40.70
RPTRMLTLJIKFFAF78CA,坡道平面,1350000,40.70
RPVRMLTLJIKFFAF98CA,坡道平面,1230000,40.70
RPTSMLTLJIKFFAF88CA,坡道平面,1250000,40.70
RPUSMLTLJIKFFAF98CA,坡道平面,1150000,40.70
RPWSMLTLJIKFFAF56CA,坡道平面,1150000,40.70
RPXSMLTLJIKFFAF66CA,坡道平面,1150000,40.70
RPOTMLTLJIKFFAF48CA,坡道平面,1250000,35.27
RPQTMLTLJIKFFAF68CA,坡道平面,1130000,40.70
RPRTMLTLJIKFFAF78CA,坡道平面,1250000,40.70
RPSTMLTLJIKFFAF88CA,坡道平面,1250000,40.70
RPTTMLTLJIKFFAF98CA,坡道平面,1150000,40.70
RPUTMLTLJIKFFAF09CA,坡道平面,1350000,40.70
RPVTMLTLJIKFFAF56CA,坡道平面,1150000,40.70
RPXTMLTLJIKFFAF76CA,坡道平面,1150000,40.70
RPPUMLTLJIKFFAF68CA,坡道平面,1250000,40.70
RPQUMLTLJIKFFAF78CA,坡道平面,1250000,40.70
RPRVMLTLJIKFFAF98CA,坡道平面,1020000,35.27
RPSVMLTLJIKFFAF09CA,坡道平面,1230000,40.70
RPTVMLTLJIKFFAF56CA,坡道平面,1130000,40.70
RPUVMLTLJIKFFAF66CA,坡道平面,1230000,40.70
RPVVMLTLJIKFFAF76CA,坡道平面,1150000,35.27
RPWVMLTLJIKFFAF86CA,坡道平面,1230000,40.70
RPXVMLTLJIKFFAF96CA,坡道平面,1150000,40.70
SPXVMLTLJIKFFAF07CA,坡道平面,1050000,35.27
RPUUMLTLJIKFFAF56CA,坡道平面,1150000,40.70
RPVUMLTLJIKFFAF66CA,坡道平面,1150000,40.70
RPWUMLTLJIKFFAF76CA,坡道平面,1010000,40.70
RPXUMLTLJIKFFAF86CA,坡道平面,1150000,40.70
RPOVMLTLJIKFFAF68CA,坡道平面,1150000,40.70
RPSUMLTLJIKFFAF98CA,坡道平面,1150000,40.70
RPVPMLTJJIKFFAF58CA,坡道平面,0,36.05
RPQOMLPJJIKFFAF57CA,坡道平面,0,44.18
RPRNMLOJJIKFFAF47CA,坡道平面,2100000,34.91
RPQPMLKKJIKFFAF27CA,坡道機械,0,19.76
RPPWMLTLJIKFFAF88CA,坡道平面,1130000,40.70
RPQVMLTLJIKFFAF88CA,坡道平面,1230000,40.70
RPWTMLTLJIKFFAF66CA,坡道平面,1150000,40.70
RPXWMLTLJIKFFAF07CA,坡道平面,1130000,40.70
RPONNLTLJIKFFAF97CA,坡道平面,1250000,40.70
RPPNNLTLJIKFFAF08CA,坡道平面,1250000,40.70
RPQNNLTLJIKFFAF18CA,坡道平面,1250000,35.27
RPRNNLTLJIKFFAF28CA,坡道平面,1250000,40.70
RPSNNLTLJIKFFAF38CA,坡道平面,1150000,35.27
RPUNNLTLJIKFFAF58CA,坡道平面,1350000,40.70
RPVNNLTLJIKFFAF68CA,坡道平面,1010000,40.70
RPRWMLTLJIKFFAF09CA,坡道平面,1150000,40.70
RPSWMLTLJIKFFAF56CA,坡道平面,1150000,40.70
RPTWMLTLJIKFFAF66CA,坡道平面,1220000,40.70
RPUWMLTLJIKFFAF76CA,坡道平面,1250000,40.70
RPVWMLTLJIKFFAF86CA,坡道平面,1020000,35.27
RPXNNLTLJIKFFAF88CA,坡道平面,1050000,35.27
RPOONLTLJIKFFAF08CA,坡道平面,1050000,35.27
RPPONLTLJIKFFAF18CA,坡道平面,1150000,40.70
RPQONLTLJIKFFAF28CA,坡道平面,1250000,40.70
RPSONLTLJIKFFAF48CA,坡道平面,1230000,40.70
RPTONLTLJIKFFAF58CA,坡道平面,1190000,40.70
RPUONLTLJIKFFAF68CA,坡道平面,1350000,40.70
RPWONLTLJIKFFAF88CA,坡道平面,1120000,35.27
RPPPNLTLJIKFFAF28CA,坡道平面,1230000,40.70
RPRPNLTLJIKFFAF48CA,坡道平面,1230000,40.70
RPSPNLTLJIKFFAF58CA,坡道平面,1330000,40.70
RPTPNLTLJIKFFAF68CA,坡道平面,1350000,40.70
RPUPNLTLJIKFFAF78CA,坡道平面,1350000,40.70
RPOQNLTLJIKFFAF28CA,坡道平面,1110000,40.70
RPPQNLTLJIKFFAF38CA,坡道平面,1110000,40.70
RPROMLKLJIKFFAF37CA,坡道平面,0,55.78
RPRQMLNLJIKFFAF87CA,坡道平面,0,23.05
RPRRMLKMJIKFFAF77CA,坡道平面,2050000,25.38
RPROMLPJJIKFFBF77CA,坡道平面,0,30.39
RPROMLPJJIKFFBF77CA,坡道平面,0,30.39
RPROMLPJJIKFFBF77CA,坡道平面,0,30.39
RPROMLPJJIKFFBF77CA,坡道平面,0,30.39
RPROMLPJJIKFFBF77CA,坡道平面,0,30.39
RPTOMLPJJIKFFBF97CA,坡道平面,1580000,29.32
RPXOMLPJJIKFFBF38CA,坡道平面,1580000,29.32
RPXOMLPJJIKFFBF38CA,坡道平面,1580000,29.32
RPVPMLPJJIKFFBF28CA,坡道平面,0,
RPRQMLPJJIKFFBF97CA,坡道平面,0,
RPTOMLQJJIKFFBF08CA,坡道平面,0,
RPXNMLLKJIKFFBF97CA,坡道平面,0,25.62
RPQQMLKKJIKFFBF47CA,坡道平面,0,22.08
RPRQMLNKJIKFFBF87CA,坡道機械,0,17.02
RPRSMLMKJIKFFBF97CA,坡道平面,1550000,21.84
RPTRMLMKJIKFFBF08CA,坡道平面,1300000,22.46
RPVPMLTKJIKFFBF78CA,坡道平面,0,42.83
RPQRMLKMJIKFFBF77CA,坡道平面,2050000,35.25
RPWRMLQLJIKFFBF88CA,坡道平面,2100000,29.20
RPXPMLQLJIKFFBF78CA,坡道平面,0,19.39
RPPQMLQLJIKFFCF18CA,一樓平面,0,
RPUNMLRKJIKFFDF48CA,坡道平面,0,
RPWOMLPJJIKFFEF58CA,坡道平面,0,37.57
RPUOMLQKJIKFFEF58CA,坡道機械,0,6.96
RPSOMLQKJIKFFEF38CA,一樓平面,0,23.42
RPXNMLQKJIKFFEF78CA,坡道平面,1050000,26.54
RPXNMLQKJIKFFEF78CA,坡道平面,1050000,26.54
RPOOMLQKJIKFFEF97CA,坡道平面,1100000,26.54
RPVOMLOLJIKFFEF58CA,坡道平面,0,29.98
RPOPMLOJJIKFFGF97CA,坡道平面,0,31.04
RPTOMLKKJIKFFGF08CA,坡道平面,0,
RPUNMLKLJIKFFGF18CA,坡道平面,0,31.39
RPQQMLNJKIKFFGF28CA,升降機械,1300000,25.64
RPRQMLNJKIKFFGF38CA,升降機械,1300000,25.64
RPTNMLOLJIKFFGF48CA,坡道平面,0,34.27
RPSNMLQJJIKFFHF48CA,坡道平面,0,36.98
RPPNMLKLJIKFFHF77CA,坡道平面,2250000,42.78
RPQNMLKLJIKFFHF87CA,坡道平面,2450000,42.78
RPRNMLKLJIKFFHF97CA,坡道機械,1350000,21.39
RPSNMLKLJIKFFHF08CA,坡道機械,1250000,21.39
RPXNMLQKJIKFFHF09CA,坡道平面,0,41.30
RPRNMLQJJIKFFIF48CA,坡道平面,0,
RPXNMLPLJIKFFIF56CA,坡道平面,0,34.77
RPUNMLQKJIKFFIF88CA,坡道平面,1500000,32.35
RPVNMLQKJIKFFIF98CA,坡道平面,1350000,30.34
RPSPMLQJJIKFFAF08DA,坡道平面,0,31.37
RPVQMLTJJIKFFAF78DA,坡道平面,0,37.74
RPUPMLKKJIKFFBF87DA,坡道機械,0,
RPVRMLNJKIKFFBF48DA,坡道平面,0,
RPUNMLPJJIKFFCF18DA,坡道平面,0,25.96
RPSOMLQJJIKFFDF28DA,坡道平面,0,34.86
RPRQMLPJJIKFFEF38DA,坡道平面,850000,31.45
RPSQMLPJJIKFFEF48DA,坡道平面,650000,31.45
RPSQMLPJJIKFFEF48DA,坡道平面,650000,31.45
RPSQMLPJJIKFFEF48DA,坡道平面,650000,31.45
RPSQMLPJJIKFFEF48DA,坡道平面,650000,31.45
RPOQMLKKJIKFFEF67DA,坡道平面,0,31.69
RPPOMLQJJIKFFGF28DA,坡道平面,0,
RPSNMLPJJIKFFHF48DA,坡道平面,0,35.57
RPWNMLMKJIKFFBF18EA,坡道平面,0,33.02
RPWNMLMKJIKFFBF18EA,坡道平面,0,33.02
RPUNMLTJKIKFFEF98EA,坡道平面,465000,61.77
RPVNMLTJKIKFFEF09EA,坡道平面,0,
RPWNMLTJKIKFFEF56EA,其他,0,
RPXNMLPJJIKFFGF98EA,坡道平面,1500000,36.38
RPPPMLLKKIKFFIF38EA,升降機械,1000000,11.89
RPTNMLTJKIKFFEF88EA,坡道平面,0,34.70
RPROMLTJKIKFFEF78EA,坡道平面,1300000,35.90
RPROMLQJJIKFFBF08EA,坡道機械,0,
RPXOMLOKKIKFFCF78EA,坡道平面,0,24.85
RPXOMLOKKIKFFCF78EA,坡道平面,0,24.85
RPVPMLTJJIKFFHF76DA,坡道平面,0,46.38
RPTNMLMKJIKFFGF28DA,坡道平面,0,23.01
RPQOMLQJJIKFFGF38DA,升降平面,0,24.06
RPQOMLMKJIKFFDF77DA,坡道機械,0,
RPQNMLSJJIKFFBF97DA,坡道平面,0,
RPTSMLKKJIKFFBF08DA,坡道平面,0,32.95
RPPPMLMKJIKFFIF18CA,坡道平面,0,30.05
RPPOMLQKJIKFFIF48CA,坡道平面,0,12.99
RPPPMLRKJIKFFIF68CA,坡道平面,0,20.49
RPQPMLNJKIKFFHF28CA,坡道平面,0,32.34
RPQPMLNJKIKFFHF28CA,坡道平面,0,32.34
RPQOMLQKJIKFFHF48CA,其他,1800000,55.86
RPOOMLMKJIKFFHF87CA,坡道平面,0,46.82
RPWNMLOKJIKFFHF78CA,坡道平面,1500000,33.07
RPWNMLOKJIKFFHF78CA,坡道平面,1500000,33.07
RPRNMLNKJIKFFHF18CA,坡道平面,1750000,36.44
RPRNMLMKJIKFFHF08CA,坡道平面,2250000,45.42
RPXOMLPJJIKFFHF98CA,坡道平面,0,26.57
RPPPMLTJJIKFFGF58CA,坡道平面,1300000,27.58
RPUNMLKKJIKFFGF08CA,坡道平面,0,33.09
RPRNMLKKJIKFFGF77CA,坡道平面,1500000,33.32
RPSNMLRJJIKFFGF48CA,坡道平面,1700000,33.45
RPUNMLTJJIKFFGF88CA,坡道平面,0,41.90
RPVNMLQJJIKFFGF68CA,坡道平面,0,
RPWOMLQKJIKFFEF78CA,坡道平面,0,
RPWOMLOLJIKFFDF58CA,坡道平面,1850000,39.31
RPXRMLKMJIKFFDF68CA,坡道平面,0,31.85
RPWNMLLKJIKFFDF08CA,坡道平面,0,
RPUNMLQKKIKFFCF38CA,升降機械,0,11.88
RPUOMLRKJIKFFCF48CA,坡道平面,0,26.42
RPOOMLKLJIKFFCF27CA,坡道平面,0,23.73
RPWOMLQJJIKFFCF48CA,坡道平面,0,
RPSOMLQJJIKFFCF08CA,坡道平面,0,29.87
RPTQMLMJKIKFFBF97CA,坡道平面,0,39.13
RPTQMLMJKIKFFBF97CA,坡道平面,0,39.13
RPUQMLMJKIKFFBF08CA,坡道平面,0,39.13
RPUQMLMJKIKFFBF08CA,坡道平面,0,39.13
RPPNMLLJKIKFFBF17CA,坡道平面,0,38.05
RPPNMLLJKIKFFBF17CA,坡道平面,0,38.05
RPRQMLKLJIKFFBF67CA,坡道平面,0,21.39
RPSQMLNLJIKFFBF08CA,坡道平面,0,
RPROMLQKJIKFFBF97CA,升降機械,900000,23.83
RPPQMLQKJIKFFBF97CA,坡道平面,2100000,29.40
RPPQMLQKJIKFFBF97CA,坡道平面,2100000,29.40
RPORMLMKJIKFFBF57CA,坡道平面,0,39.18
RPSNMLMKJIKFFBF57CA,坡道平面,0,
RPUNMLMKJIKFFBF77CA,坡道機械,0,32.95
RPUOMLLKJIKFFBF77CA,坡道平面,0,31.17
RPOQMLTJJIKFFBF08CA,坡道平面,0,26.53
RPOQMLTJJIKFFBF08CA,坡道平面,0,26.53
RPOQMLTJJIKFFBF08CA,坡道平面,0,26.53
RPWNMLTJJIKFFBF58CA,坡道平面,0,
RPPOMLTJJIKFFBF97CA,升降機械,0,
RPWOMLQLJIKFFAF48CA,坡道機械,0,10.00
RPOOMLTKJIKFFAF87CA,坡道平面,0,25.21
RPQOMLLKJIKFFAF27CA,升降機械,0,13.14
RPXOMLQJJIKFFAF38CA,坡道平面,0,38.52
RPTPMLQJJIKFFAF08CA,坡道平面,0,39.44
RPUNMLTJJIKFFAF28CA,坡道平面,1500000,1.60
RPVNMLTJJIKFFAF38CA,坡道平面,1300000,1.60
RPTOMLQJJIKFFAF97CA,坡道平面,0,26.04
RPTOMLQJJIKFFAF97CA,坡道平面,0,26.04
RPWNMLTJJIKFFAF48CA,坡道平面,1700000,1.60
RPOOMLTJJIKFFAF77CA,坡道平面,1700000,1.60
RPUOMLTJJIKFFAF38CA,坡道平面,1500000,1.60
RPWPMLTJJIKFFAF68CA,坡道平面,1500000,1.60
RPQOMLTKJIKFFAF08CA,升降機械,0,
RPQQMLNLJIKFFAF77CA,坡道機械,0,
RPVRMLQJJIKFFBF58CA,坡道平面,0,
RPUPMLTJJIKFFBF58CA,坡道平面,0,
RPVQMLTJJIKFFBF78CA,坡道平面,0,
RPRRMLMKJIKFFBF87CA,坡道平面,0,
RPRNMLNKJIKFFBF57CA,坡道平面,0,
RPRNMLNKJIKFFBF57CA,坡道平面,0,
RPPPMLMKJIKFFBF47CA,坡道平面,0,39.00
RPTRMLQKJIKFFBF48CA,坡道平面,0,28.29
RPOQMLOLJIKFFBF77CA,坡道平面,0,
RPXNMLTJJIKFFCF78CA,坡道平面,0,
RPTOMLTJJIKFFCF48CA,坡道平面,0,
RPQNMLNLJIKFFCF67CA,坡道平面,0,29.08
RPQNMLNLJIKFFCF67CA,坡道平面,0,29.08
RPSNMLLJKIKFFCF57CA,坡道平面,0,
RPRRMLQKJIKFFCF38CA,升降平面,0,
RPPPMLMKJIKFFDF67CA,坡道平面,0,31.51
RPPPMLMKJIKFFDF67CA,坡道平面,0,31.51
RPPPMLMKJIKFFDF67CA,坡道平面,0,31.51
RPPPMLMKJIKFFDF67CA,坡道平面,0,31.51
RPPPMLMKJIKFFDF67CA,坡道平面,0,31.51
RPQUMLQJJIKFFEF68CA,坡道平面,0,
RPSUMLQJJIKFFEF88CA,坡道平面,0,17.66
RPQNMLKKJIKFFEF47CA,坡道平面,0,22.39
RPOPMLNLJIKFFEF87CA,坡道平面,1190000,27.65
SPOPMLNLJIKFFEF97CA,坡道平面,1100000,27.65
RPVPMLTKJIKFFEF09CA,坡道平面,0,
RPUPMLPKKIKFFEF68CA,坡道平面,1190000,29.61
RPUPMLPKKIKFFEF68CA,坡道平面,1190000,29.61
SPUPMLPKKIKFFEF78CA,坡道平面,1190000,29.61
SPUPMLPKKIKFFEF78CA,坡道平面,1190000,29.61
RPSOMLOLJIKFFEF28CA,坡道平面,1150000,29.61
RPSOMLOLJIKFFEF28CA,坡道平面,1150000,29.61
RPUOMLOLJIKFFEF48CA,坡道平面,1400000,29.61
RPUOMLOLJIKFFEF48CA,坡道平面,1400000,29.61
RPXNMLQLJIKFFEF88CA,坡道平面,1350000,30.36
RPQPMLTKJIKFFGF78CA,升降平面,2200000,48.60
